"Word","Key","Count","Keep","Filter","Defining","Bitter","Sweet","Sour","Salty","Chemical","Pungent","Oxidized","Microbiological","Floral","Spicy","Fruity","Vegetative","Nutty","Caramelized","Woody","Earthy","Effect"
"life",,"18",,"1",,,,,,,,,,,,,,,,,,
"lift",,"7",,"1",,,,,,,,,,,,,,,,,,
"lighter",,"60",,"1",,,,,,,,,,,,,,,,,,
"lightly",,"199",,"1",,,,,,,,,,,,,,,,,,
"like",,"44",,"1",,,,,,,,,,,,,,,,,,
"line",,"4",,"1",,,,,,,,,,,,,,,,,,
"listed",,"4",,"1",,,,,,,,,,,,,,,,,,
"little",,"29",,"1",,,,,,,,,,,,,,,,,,
"loaded",,"85",,"1",,,,,,,,,,,,,,,,,,
"loads",,"13",,"1",,,,,,,,,,,,,,,,,,
"lonesome",,"22",,"1",,,,,,,,,,,,,,,,,,
"long",,"168",,"1",,,,,,,,,,,,,,,,,,
"look",,"5",,"1",,,,,,,,,,,,,,,,,,
"looking",,"8",,"1",,,,,,,,,,,,,,,,,,
"looks",,"2",,"1",,,,,,,,,,,,,,,,,,
"lots",,"124",,"1",,,,,,,,,,,,,,,,,,
"love",,"3",,"1",,,,,,,,,,,,,,,,,,
"lower",,"2",,"1",,,,,,,,,,,,,,,,,,
"mackey",,"3",,"1",,,,,,,,,,,,,,,,,,
"made",,"36",,"1",,,,,,,,,,,,,,,,,,
"mainly",,"2",,"1",,,,,,,,,,,,,,,,,,
"make",,"7",,"1",,,,,,,,,,,,,,,,,,
"making",,"2",,"1",,,,,,,,,,,,,,,,,,
"malbec",,"269",,"1",,,,,,,,,,,,,,,,,,
"manages",,"2",,"1",,,,,,,,,,,,,,,,,,
"march",,"4",,"1",,,,,,,,,,,,,,,,,,
"marcoux",,"10",,"1",,,,,,,,,,,,,,,,,,
"marie",,"2",,"1",,,,,,,,,,,,,,,,,,
"masculine",,"2",,"1",,,,,,,,,,,,,,,,,,
"matched",,"2",,"1",,,,,,,,,,,,,,,,,,
"mckinley",,"16",,"1",,,,,,,,,,,,,,,,,,
"mcneilly",,"5",,"1",,,,,,,,,,,,,,,,,,
"me",,"7",,"1",,,,,,,,,,,,,,,,,,
"medium",,"305",,"1",,,,,,,,,,,,,,,,,,
"meld",,"3",,"1",,,,,,,,,,,,,,,,,,
"merlot",,"702",,"1",,,,,,,,,,,,,,,,,,
"merlots",,"2",,"1",,,,,,,,,,,,,,,,,,
"mesmerizing",,"2",,"1",,,,,,,,,,,,,,,,,,
"michaela?????????s",,"2",,"1",,,,,,,,,,,,,,,,,,
"mickel",,"5",,"1",,,,,,,,,,,,,,,,,,
"middle",,"32",,"1",,,,,,,,,,,,,,,,,,
"mille",,"4",,"1",,,,,,,,,,,,,,,,,,
"mingle",,"2",,"1",,,,,,,,,,,,,,,,,,
"minick",,"14",,"1",,,,,,,,,,,,,,,,,,
"minimum",,"2",,"1",,,,,,,,,,,,,,,,,,
"mistake",,"2",,"1",,,,,,,,,,,,,,,,,,
"mixture",,"11",,"1",,,,,,,,,,,,,,,,,,
"ml",,"8",,"1",,,,,,,,,,,,,,,,,,
"moderately",,"220",,"1",,,,,,,,,,,,,,,,,,
"money",,"24",,"1",,,,,,,,,,,,,,,,,,
"monster",,"4",,"1",,,,,,,,,,,,,,,,,,
"month",,"3",,"1",,,,,,,,,,,,,,,,,,
"more",,"153",,"1",,,,,,,,,,,,,,,,,,
"morrison",,"5",,"1",,,,,,,,,,,,,,,,,,
"most",,"17",,"1",,,,,,,,,,,,,,,,,,
"mostly",,"4",,"1",,,,,,,,,,,,,,,,,,
"moved",,"2",,"1",,,,,,,,,,,,,,,,,,
"movement",,"5",,"1",,,,,,,,,,,,,,,,,,
"much",,"30",,"1",,,,,,,,,,,,,,,,,,
"muscadelle",,"5",,"1",,,,,,,,,,,,,,,,,,
"my",,"14",,"1",,,,,,,,,,,,,,,,,,
"nail",,"2",,"1",,,,,,,,,,,,,,,,,,
"name",,"2",,"1",,,,,,,,,,,,,,,,,,
"nascent",,"2",,"1",,,,,,,,,,,,,,,,,,
"native",,"5",,"1",,,,,,,,,,,,,,,,,,
"nb",,"3",,"1",,,,,,,,,,,,,,,,,,
"nearly",,"2",,"1",,,,,,,,,,,,,,,,,,
"nebbiolo",,"3",,"1",,,,,,,,,,,,,,,,,,
"necessarily",,"2",,"1",,,,,,,,,,,,,,,,,,
"needs",,"47",,"1",,,,,,,,,,,,,,,,,,
"nestea",,"2",,"1",,,,,,,,,,,,,,,,,,
"never",,"3",,"1",,,,,,,,,,,,,,,,,,
"new",,"669",,"1",,,,,,,,,,,,,,,,,,
"newhouse",,"2",,"1",,,,,,,,,,,,,,,,,,
"nice",,"12",,"1",,,,,,,,,,,,,,,,,,
"nicely",,"16",,"1",,,,,,,,,,,,,,,,,,
"no",,"17",,"1",,,,,,,,,,,,,,,,,,
"noir",,"34",,"1",,,,,,,,,,,,,,,,,,
"north",,"6",,"1",,,,,,,,,,,,,,,,,,
"northridge",,"14",,"1",,,,,,,,,,,,,,,,,,
"notably",,"3",,"1",,,,,,,,,,,,,,,,,,
"notes",,"1170",,"1",,,,,,,,,,,,,,,,,,
"nothing",,"7",,"1",,,,,,,,,,,,,,,,,,
"noticeably",,"3",,"1",,,,,,,,,,,,,,,,,,
"october",,"2",,"1",,,,,,,,,,,,,,,,,,
"of",,"2291",,"1",,,,,,,,,,,,,,,,,,
"offering",,"28",,"1",,,,,,,,,,,,,,,,,,
"offers",,"4",,"1",,,,,,,,,,,,,,,,,,
"often",,"11",,"1",,,,,,,,,,,,,,,,,,
"okanagan",,"2",,"1",,,,,,,,,,,,,,,,,,
"olsen",,"23",,"1",,,,,,,,,,,,,,,,,,
"on",,"1423",,"1",,,,,,,,,,,,,,,,,,
"opaque",,"21",,"1",,,,,,,,,,,,,,,,,,
"open",,"38",,"1",,,,,,,,,,,,,,,,,,
"opening",,"8",,"1",,,,,,,,,,,,,,,,,,
"opens",,"100",,"1",,,,,,,,,,,,,,,,,,
"or",,"55",,"1",,,,,,,,,,,,,,,,,,
"others",,"7",,"1",,,,,,,,,,,,,,,,,,
"outrageous",,"18",,"1",,,,,,,,,,,,,,,,,,
"outstanding",,"3",,"1",,,,,,,,,,,,,,,,,,
"overloaded",,"2",,"1",,,,,,,,,,,,,,,,,,
"overt",,"2",,"1",,,,,,,,,,,,,,,,,,
"pain",,"2",,"1",,,,,,,,,,,,,,,,,,
"pair",,"17",,"1",,,,,,,,,,,,,,,,,,
"paired",,"2",,"1",,,,,,,,,,,,,,,,,,
"pairs",,"3",,"1",,,,,,,,,,,,,,,,,,
"palate",,"2009",,"1",,,,,,,,,,,,,,,,,,
"part",,"6",,"1",,,,,,,,,,,,,,,,,,
"partial",,"12",,"1",,,,,,,,,,,,,,,,,,
"particularly",,"15",,"1",,,,,,,,,,,,,,,,,,
"parts",,"2",,"1",,,,,,,,,,,,,,,,,,
"pass",,"2",,"1",,,,,,,,,,,,,,,,,,
"past",,"3",,"1",,,,,,,,,,,,,,,,,,
"patience",,"2",,"1",,,,,,,,,,,,,,,,,,
"patina",,"3",,"1",,,,,,,,,,,,,,,,,,
"pedigree",,"2",,"1",,,,,,,,,,,,,,,,,,
"pencil",,"65",,"1",,,,,,,,,,,,,,,,,,
"people",,"4",,"1",,,,,,,,,,,,,,,,,,
"percent",,"5",,"1",,,,,,,,,,,,,,,,,,
"perfectly",,"16",,"1",,,,,,,,,,,,,,,,,,
"persist",,"9",,"1",,,,,,,,,,,,,,,,,,
"persists",,"9",,"1",,,,,,,,,,,,,,,,,,
"ph",,"4",,"1",,,,,,,,,,,,,,,,,,
"phelps",,"2",,"1",,,,,,,,,,,,,,,,,,
"pick",,"4",,"1",,,,,,,,,,,,,,,,,,
"picks",,"2",,"1",,,,,,,,,,,,,,,,,,
"pieces",,"4",,"1",,,,,,,,,,,,,,,,,,
"place",,"5",,"1",,,,,,,,,,,,,,,,,,
"plate",,"2",,"1",,,,,,,,,,,,,,,,,,
"plays",,"8",,"1",,,,,,,,,,,,,,,,,,
"pleasing",,"106",,"1",,,,,,,,,,,,,,,,,,
"pleasingly",,"8",,"1",,,,,,,,,,,,,,,,,,
"pleasure",,"2",,"1",,,,,,,,,,,,,,,,,,
"plus",,"47",,"1",,,,,,,,,,,,,,,,,,
"point",,"47",,"1",,,,,,,,,,,,,,,,,,
"pokes",,"8",,"1",,,,,,,,,,,,,,,,,,
"pop",,"4",,"1",,,,,,,,,,,,,,,,,,
"porch",,"3",,"1",,,,,,,,,,,,,,,,,,
"possesses",,"2",,"1",,,,,,,,,,,,,,,,,,
"powdered",,"7",,"1",,,,,,,,,,,,,,,,,,
"precipitate",,"2",,"1",,,,,,,,,,,,,,,,,,
"predominantly",,"5",,"1",,,,,,,,,,,,,,,,,,
"present",,"83",,"1",,,,,,,,,,,,,,,,,,
"preston",,"3",,"1",,,,,,,,,,,,,,,,,,
"pretty",,"139",,"1",,,,,,,,,,,,,,,,,,
"previous",,"9",,"1",,,,,,,,,,,,,,,,,,
"primary",,"4",,"1",,,,,,,,,,,,,,,,,,
"prisoners",,"2",,"1",,,,,,,,,,,,,,,,,,
"proceeds",,"2",,"1",,,,,,,,,,,,,,,,,,
"produce",,"2",,"1",,,,,,,,,,,,,,,,,,
"production",,"3",,"1",,,,,,,,,,,,,,,,,,
"promise",,"3",,"1",,,,,,,,,,,,,,,,,,
"promises",,"5",,"1",,,,,,,,,,,,,,,,,,
"promising",,"3",,"1",,,,,,,,,,,,,,,,,,
"prong",,"2",,"1",,,,,,,,,,,,,,,,,,
"prototype",,"9",,"1",,,,,,,,,,,,,,,,,,
"prototypic",,"6",,"1",,,,,,,,,,,,,,,,,,
"provided",,"612",,"1",,,,,,,,,,,,,,,,,,
"provides",,"9",,"1",,,,,,,,,,,,,,,,,,
"pull",,"2",,"1",,,,,,,,,,,,,,,,,,
"pulls",,"11",,"1",,,,,,,,,,,,,,,,,,
"purchased",,"5",,"1",,,,,,,,,,,,,,,,,,
"pure",,"75",,"1",,,,,,,,,,,,,,,,,,
"purple",,"68",,"1",,,,,,,,,,,,,,,,,,
"purply",,"5",,"1",,,,,,,,,,,,,,,,,,
"put",,"36",,"1",,,,,,,,,,,,,,,,,,
"putting",,"6",,"1",,,,,,,,,,,,,,,,,,
"qed",,"2",,"1",,,,,,,,,,,,,,,,,,
"qpr",,"5",,"1",,,,,,,,,,,,,,,,,,
"quality",,"27",,"1",,,,,,,,,,,,,,,,,,
"quilceda",,"2",,"1",,,,,,,,,,,,,,,,,,
"quintessence",,"3",,"1",,,,,,,,,,,,,,,,,,
"quite",,"85",,"1",,,,,,,,,,,,,,,,,,
"r",,"2",,"1",,,,,,,,,,,,,,,,,,
"racked",,"2",,"1",,,,,,,,,,,,,,,,,,
"rarely",,"4",,"1",,,,,,,,,,,,,,,,,,
"rattlesnake",,"5",,"1",,,,,,,,,,,,,,,,,,
"reach",,"10",,"1",,,,,,,,,,,,,,,,,,
"real",,"15",,"1",,,,,,,,,,,,,,,,,,
"reasonable",,"2",,"1",,,,,,,,,,,,,,,,,,
"reasonably",,"13",,"1",,,,,,,,,,,,,,,,,,
"recognizable",,"2",,"1",,,,,,,,,,,,,,,,,,
"recommend",,"4",,"1",,,,,,,,,,,,,,,,,,
"red",,"631",,"1",,,,,,,,,,,,,,,,,,
"reduced",,"3",,"1",,,,,,,,,,,,,,,,,,
"region",,"7",,"1",,,,,,,,,,,,,,,,,,
"release",,"16",,"1",,,,,,,,,,,,,,,,,,
"reserved",,"3",,"1",,,,,,,,,,,,,,,,,,
"residual",,"148",,"1",,,,,,,,,,,,,,,,,,
"resolve",,"2",,"1",,,,,,,,,,,,,,,,,,
"rest",,"2",,"1",,,,,,,,,,,,,,,,,,
"restrained",,"89",,"1",,,,,,,,,,,,,,,,,,
"restraint",,"11",,"1",,,,,,,,,,,,,,,,,,
"retains",,"2",,"1",,,,,,,,,,,,,,,,,,
"reveal",,"26",,"1",,,,,,,,,,,,,,,,,,
"rewarded",,"2",,"1",,,,,,,,,,,,,,,,,,
"rhythm",,"11",,"1",,,,,,,,,,,,,,,,,,
"ridge",,"107",,"1",,,,,,,,,,,,,,,,,,
"right",,"45",,"1",,,,,,,,,,,,,,,,,,
"rim",,"39",,"1",,,,,,,,,,,,,,,,,,
"river",,"23",,"1",,,,,,,,,,,,,,,,,,
"riverbend",,"10",,"1",,,,,,,,,,,,,,,,,,
"road",,"18",,"1",,,,,,,,,,,,,,,,,,
"role",,"2",,"1",,,,,,,,,,,,,,,,,,
"ros??????s",,"2",,"1",,,,,,,,,,,,,,,,,,
"ross",,"7",,"1",,,,,,,,,,,,,,,,,,
"rough",,"3",,"1",,,,,,,,,,,,,,,,,,
"rounded",,"42",,"1",,,,,,,,,,,,,,,,,,
"roussanne",,"43",,"1",,,,,,,,,,,,,,,,,,
"row",,"3",,"1",,,,,,,,,,,,,,,,,,
"rs",,"9",,"1",,,,,,,,,,,,,,,,,,
"rules",,"2",,"1",,,,,,,,,,,,,,,,,,
"running",,"2",,"1",,,,,,,,,,,,,,,,,,
"runs",,"7",,"1",,,,,,,,,,,,,,,,,,
"runway",,"4",,"1",,,,,,,,,,,,,,,,,,
"russian",,"6",,"1",,,,,,,,,,,,,,,,,,
"s",,"2",,"1",,,,,,,,,,,,,,,,,,
"sacagawea",,"2",,"1",,,,,,,,,,,,,,,,,,
"sagemoor",,"43",,"1",,,,,,,,,,,,,,,,,,
"sailing",,"2",,"1",,,,,,,,,,,,,,,,,,
"sample",,"620",,"1",,,,,,,,,,,,,,,,,,
"sangiovese",,"72",,"1",,,,,,,,,,,,,,,,,,
"sangiovese?????????s",,"2",,"1",,,,,,,,,,,,,,,,,,
"sauvage",,"2",,"1",,,,,,,,,,,,,,,,,,
"say",,"4",,"1",,,,,,,,,,,,,,,,,,
"scaffolding",,"11",,"1",,,,,,,,,,,,,,,,,,
"schmitt",,"2",,"1",,,,,,,,,,,,,,,,,,
"seattle",,"3",,"1",,,,,,,,,,,,,,,,,,
"second",,"43",,"1",,,,,,,,,,,,,,,,,,
"seconds",,"2",,"1",,,,,,,,,,,,,,,,,,
"sediment",,"10",,"1",,,,,,,,,,,,,,,,,,
"see",,"11",,"1",,,,,,,,,,,,,,,,,,
"seeming",,"4",,"1",,,,,,,,,,,,,,,,,,
"seems",,"33",,"1",,,,,,,,,,,,,,,,,,
"sense",,"18",,"1",,,,,,,,,,,,,,,,,,
"senses",,"3",,"1",,,,,,,,,,,,,,,,,,
"serious",,"6",,"1",,,,,,,,,,,,,,,,,,
"serving",,"2",,"1",,,,,,,,,,,,,,,,,,
"set",,"2",,"1",,,,,,,,,,,,,,,,,,
"settles",,"3",,"1",,,,,,,,,,,,,,,,,,
"seven",,"112",,"1",,,,,,,,,,,,,,,,,,
"shaved",,"2",,"1",,,,,,,,,,,,,,,,,,
"shaw",,"3",,"1",,,,,,,,,,,,,,,,,,
"shell",,"2",,"1",,,,,,,,,,,,,,,,,,
"sheridan",,"4",,"1",,,,,,,,,,,,,,,,,,
"should",,"19",,"1",,,,,,,,,,,,,,,,,,
"show",,"44",,"1",,,,,,,,,,,,,,,,,,
"showing",,"38",,"1",,,,,,,,,,,,,,,,,,
"showstopper",,"3",,"1",,,,,,,,,,,,,,,,,,
"side",,"55",,"1",,,,,,,,,,,,,,,,,,
"simultaneously",,"17",,"1",,,,,,,,,,,,,,,,,,
"since",,"2",,"1",,,,,,,,,,,,,,,,,,
"single",,"9",,"1",,,,,,,,,,,,,,,,,,
"sings",,"2",,"1",,,,,,,,,,,,,,,,,,
"sip",,"16",,"1",,,,,,,,,,,,,,,,,,
"sit",,"4",,"1",,,,,,,,,,,,,,,,,,
"site",,"5",,"1",,,,,,,,,,,,,,,,,,
"six",,"11",,"1",,,,,,,,,,,,,,,,,,
"sixteen",,"2",,"1",,,,,,,,,,,,,,,,,,
"sjr",,"6",,"1",,,,,,,,,,,,,,,,,,
"sliced",,"16",,"1",,,,,,,,,,,,,,,,,,
"slide",,"2",,"1",,,,,,,,,,,,,,,,,,
"slightest",,"9",,"1",,,,,,,,,,,,,,,,,,
"slightly",,"83",,"1",,,,,,,,,,,,,,,,,,
"slope",,"34",,"1",,,,,,,,,,,,,,,,,,
"smith",,"13",,"1",,,,,,,,,,,,,,,,,,
"snapped",,"3",,"1",,,,,,,,,,,,,,,,,,
"so",,"10",,"1",,,,,,,,,,,,,,,,,,
"softly",,"2",,"1",,,,,,,,,,,,,,,,,,
"some",,"117",,"1",,,,,,,,,,,,,,,,,,
"something",,"4",,"1",,,,,,,,,,,,,,,,,,
"somewhat",,"52",,"1",,,,,,,,,,,,,,,,,,
"songbird",,"3",,"1",,,,,,,,,,,,,,,,,,
"sophisticated",,"3",,"1",,,,,,,,,,,,,,,,,,
"sourced",,"3",,"1",,,,,,,,,,,,,,,,,,
"southern",,"5",,"1",,,,,,,,,,,,,,,,,,
"splash",,"4",,"1",,,,,,,,,,,,,,,,,,
"spreads",,"3",,"1",,,,,,,,,,,,,,,,,,
"sprinkled",,"6",,"1",,,,,,,,,,,,,,,,,,
"spritely",,"8",,"1",,,,,,,,,,,,,,,,,,
"spun",,"2",,"1",,,,,,,,,,,,,,,,,,
"squeezes",,"2",,"1",,,,,,,,,,,,,,,,,,
"st",,"2",,"1",,,,,,,,,,,,,,,,,,
"staining",,"22",,"1",,,,,,,,,,,,,,,,,,
"stands",,"2",,"1",,,,,,,,,,,,,,,,,,
"star",,"5",,"1",,,,,,,,,,,,,,,,,,
"state?????????s",,"4",,"1",,,,,,,,,,,,,,,,,,
"station",,"11",,"1",,,,,,,,,,,,,,,,,,
"steal",,"7",,"1",,,,,,,,,,,,,,,,,,
"steals",,"2",,"1",,,,,,,,,,,,,,,,,,
"steam",,"3",,"1",,,,,,,,,,,,,,,,,,
"stellar",,"6",,"1",,,,,,,,,,,,,,,,,,
"stem",,"5",,"1",,,,,,,,,,,,,,,,,,
"stems",,"4",,"1",,,,,,,,,,,,,,,,,,
"step",,"3",,"1",,,,,,,,,,,,,,,,,,
"steps",,"2",,"1",,,,,,,,,,,,,,,,,,
"stewart",,"2",,"1",,,,,,,,,,,,,,,,,,
"stirring",,"3",,"1",,,,,,,,,,,,,,,,,,
"stone",,"67",,"1",,,,,,,,,,,,,,,,,,
"stoneridge",,"3",,"1",,,,,,,,,,,,,,,,,,
"stones",,"8",,"1",,,,,,,,,,,,,,,,,,
"stonetree",,"34",,"1",,,,,,,,,,,,,,,,,,
"stops",,"2",,"1",,,,,,,,,,,,,,,,,,
"strangely",,"2",,"1",,,,,,,,,,,,,,,,,,
"streaks",,"17",,"1",,,,,,,,,,,,,,,,,,
"streaky",,"4",,"1",,,,,,,,,,,,,,,,,,
"strength",,"2",,"1",,,,,,,,,,,,,,,,,,
"stretch",,"5",,"1",,,,,,,,,,,,,,,,,,
"stretches",,"2",,"1",,,,,,,,,,,,,,,,,,
"structure",,"45",,"1",,,,,,,,,,,,,,,,,,
"stuff",,"6",,"1",,,,,,,,,,,,,,,,,,
"styling",,"5",,"1",,,,,,,,,,,,,,,,,,
"stylistic",,"3",,"1",,,,,,,,,,,,,,,,,,
"submitted",,"4",,"1",,,,,,,,,,,,,,,,,,
"subsequently",,"4",,"1",,,,,,,,,,,,,,,,,,
"such",,"4",,"1",,,,,,,,,,,,,,,,,,
"suggest",,"3",,"1",,,,,,,,,,,,,,,,,,
"suggested",,"2",,"1",,,,,,,,,,,,,,,,,,
"suggestion",,"4",,"1",,,,,,,,,,,,,,,,,,
"super",,"5",,"1",,,,,,,,,,,,,,,,,,
"sur",,"25",,"1",,,,,,,,,,,,,,,,,,
"sure",,"2",,"1",,,,,,,,,,,,,,,,,,
"surprise",,"2",,"1",,,,,,,,,,,,,,,,,,
"surprisingly",,"13",,"1",,,,,,,,,,,,,,,,,,
"surround",,"3",,"1",,,,,,,,,,,,,,,,,,
"sweeter",,"2",,"1",,,,,,,,,,,,,,,,,,
"swiftwater",,"2",,"1",,,,,,,,,,,,,,,,,,
"swirl",,"6",,"1",,,,,,,,,,,,,,,,,,
"swoon",,"2",,"1",,,,,,,,,,,,,,,,,,
"sylvan",,"3",,"1",,,,,,,,,,,,,,,,,,
"syrah",,"627",,"1",,,,,,,,,,,,,,,,,,
"syrah?????????s",,"2",,"1",,,,,,,,,,,,,,,,,,
"t",,"2",,"1",,,,,,,,,,,,,,,,,,
"ta",,"38",,"1",,,,,,,,,,,,,,,,,,
"tablas",,"2",,"1",,,,,,,,,,,,,,,,,,
"tad",,"3",,"1",,,,,,,,,,,,,,,,,,
"talcott",,"3",,"1",,,,,,,,,,,,,,,,,,
"tapteil",,"5",,"1",,,,,,,,,,,,,,,,,,
"tariff",,"3",,"1",,,,,,,,,,,,,,,,,,
"tasted",,"8",,"1",,,,,,,,,,,,,,,,,,
"tastes",,"12",,"1",,,,,,,,,,,,,,,,,,
"tasting",,"8",,"1",,,,,,,,,,,,,,,,,,
"taught",,"13",,"1",,,,,,,,,,,,,,,,,,
"tear",,"2",,"1",,,,,,,,,,,,,,,,,,
"tempranillo",,"31",,"1",,,,,,,,,,,,,,,,,,
"terms",,"4",,"1",,,,,,,,,,,,,,,,,,
"texture",,"57",,"1",,,,,,,,,,,,,,,,,,
"textured",,"192",,"1",,,,,,,,,,,,,,,,,,
"textures",,"3",,"1",,,,,,,,,,,,,,,,,,
"than",,"117",,"1",,,,,,,,,,,,,,,,,,
"that",,"536",,"1",,,,,,,,,,,,,,,,,,
"their",,"8",,"1",,,,,,,,,,,,,,,,,,
"them",,"3",,"1",,,,,,,,,,,,,,,,,,
"then",,"31",,"1",,,,,,,,,,,,,,,,,,
"there",,"27",,"1",,,,,,,,,,,,,,,,,,
"there?????????s",,"5",,"1",,,,,,,,,,,,,,,,,,
"these",,"8",,"1",,,,,,,,,,,,,,,,,,
"they",,"5",,"1",,,,,,,,,,,,,,,,,,
"thinning",,"3",,"1",,,,,,,,,,,,,,,,,,
"thirds",,"6",,"1",,,,,,,,,,,,,,,,,,
"thirty",,"11",,"1",,,,,,,,,,,,,,,,,,
"this",,"482",,"1",,,,,,,,,,,,,,,,,,
"those",,"7",,"1",,,,,,,,,,,,,,,,,,
"though",,"12",,"1",,,,,,,,,,,,,,,,,,
"threads",,"7",,"1",,,,,,,,,,,,,,,,,,
"through",,"122",,"1",,,,,,,,,,,,,,,,,,
"times",,"115",,"1",,,,,,,,,,,,,,,,,,
"tinge",,"37",,"1",,,,,,,,,,,,,,,,,,
"tingles",,"5",,"1",,,,,,,,,,,,,,,,,,
"tingling",,"2",,"1",,,,,,,,,,,,,,,,,,
"to",,"589",,"1",,,,,,,,,,,,,,,,,,
"tokar",,"13",,"1",,,,,,,,,,,,,,,,,,
"tone",,"5",,"1",,,,,,,,,,,,,,,,,,
"toned",,"169",,"1",,,,,,,,,,,,,,,,,,
"tones",,"33",,"1",,,,,,,,,,,,,,,,,,
"tongue",,"10",,"1",,,,,,,,,,,,,,,,,,
"tons",,"4",,"1",,,,,,,,,,,,,,,,,,
"totally",,"2",,"1",,,,,,,,,,,,,,,,,,
"touch",,"153",,"1",,,,,,,,,,,,,,,,,,
"touches",,"30",,"1",,,,,,,,,,,,,,,,,,
"tour",,"6",,"1",,,,,,,,,,,,,,,,,,
"toward",,"50",,"1",,,,,,,,,,,,,,,,,,
"trace",,"11",,"1",,,,,,,,,,,,,,,,,,
"traces",,"11",,"1",,,,,,,,,,,,,,,,,,
"trademark",,"3",,"1",,,,,,,,,,,,,,,,,,
"traditional",,"2",,"1",,,,,,,,,,,,,,,,,,
"trailing",,"4",,"1",,,,,,,,,,,,,,,,,,
"tribute",,"3",,"1",,,,,,,,,,,,,,,,,,
"truly",,"4",,"1",,,,,,,,,,,,,,,,,,
"turn",,"2",,"1",,,,,,,,,,,,,,,,,,
"twelve",,"3",,"1",,,,,,,,,,,,,,,,,,
"twenty",,"8",,"1",,,,,,,,,,,,,,,,,,
"twice",,"7",,"1",,,,,,,,,,,,,,,,,,
"twist",,"6",,"1",,,,,,,,,,,,,,,,,,
"ultimately",,"4",,"1",,,,,,,,,,,,,,,,,,
"ultra",,"2",,"1",,,,,,,,,,,,,,,,,,
"under",,"14",,"1",,,,,,,,,,,,,,,,,,
"undercurrent",,"2",,"1",,,,,,,,,,,,,,,,,,
"underneath",,"8",,"1",,,,,,,,,,,,,,,,,,
"understated",,"33",,"1",,,,,,,,,,,,,,,,,,
"undulating",,"4",,"1",,,,,,,,,,,,,,,,,,
"uneven",,"3",,"1",,,,,,,,,,,,,,,,,,
"unfined",,"4",,"1",,,,,,,,,,,,,,,,,,
"unfortunately",,"3",,"1",,,,,,,,,,,,,,,,,,
"unique",,"19",,"1",,,,,,,,,,,,,,,,,,
"unmistakably",,"4",,"1",,,,,,,,,,,,,,,,,,
"up",,"302",,"1",,,,,,,,,,,,,,,,,,
"upper",,"2",,"1",,,,,,,,,,,,,,,,,,
"upside",,"2",,"1",,,,,,,,,,,,,,,,,,
"used",,"30",,"1",,,,,,,,,,,,,,,,,,
"usual",,"2",,"1",,,,,,,,,,,,,,,,,,
"va",,"22",,"1",,,,,,,,,,,,,,,,,,
"value",,"17",,"1",,,,,,,,,,,,,,,,,,
"varietally",,"9",,"1",,,,,,,,,,,,,,,,,,
"varietals",,"3",,"1",,,,,,,,,,,,,,,,,,
"variety",,"10",,"1",,,,,,,,,,,,,,,,,,
"verhey",,"10",,"1",,,,,,,,,,,,,,,,,,
"view",,"7",,"1",,,,,,,,,,,,,,,,,,
"vignes",,"7",,"1",,,,,,,,,,,,,,,,,,
"vineheart",,"5",,"1",,,,,,,,,,,,,,,,,,
"vineyard",,"389",,"1",,,,,,,,,,,,,,,,,,
"viognier",,"153",,"1",,,,,,,,,,,,,,,,,,
"violet",,"2",,"1",,,,,,,,,,,,,,,,,,
"wadenswil",,"2",,"1",,,,,,,,,,,,,,,,,,
"waft",,"2",,"1",,,,,,,,,,,,,,,,,,
"wait",,"4",,"1",,,,,,,,,,,,,,,,,,
"waliser",,"4",,"1",,,,,,,,,,,,,,,,,,
"wall",,"2",,"1",,,,,,,,,,,,,,,,,,
"wallop",,"7",,"1",,,,,,,,,,,,,,,,,,
"wallula",,"26",,"1",,,,,,,,,,,,,,,,,,
"want",,"8",,"1",,,,,,,,,,,,,,,,,,
"wanting",,"5",,"1",,,,,,,,,,,,,,,,,,
"wants",,"11",,"1",,,,,,,,,,,,,,,,,,
"warehouse",,"2",,"1",,,,,,,,,,,,,,,,,,
"wash",,"2",,"1",,,,,,,,,,,,,,,,,,
"washington",,"66",,"1",,,,,,,,,,,,,,,,,,
"weave",,"2",,"1",,,,,,,,,,,,,,,,,,
"weighted",,"24",,"1",,,,,,,,,,,,,,,,,,
"weinbau",,"48",,"1",,,,,,,,,,,,,,,,,,
"which",,"21",,"1",,,,,,,,,,,,,,,,,,
"whiff",,"28",,"1",,,,,,,,,,,,,,,,,,
"whiffs",,"16",,"1",,,,,,,,,,,,,,,,,,
"while",,"40",,"1",,,,,,,,,,,,,,,,,,
"whole",,"35",,"1",,,,,,,,,,,,,,,,,,
"whopper",,"5",,"1",,,,,,,,,,,,,,,,,,
"wind",,"11",,"1",,,,,,,,,,,,,,,,,,
"window",,"2",,"1",,,,,,,,,,,,,,,,,,
"windrow",,"14",,"1",,,,,,,,,,,,,,,,,,
"winds",,"3",,"1",,,,,,,,,,,,,,,,,,
"windy",,"2",,"1",,,,,,,,,,,,,,,,,,
"wine",,"1778",,"1",,,,,,,,,,,,,,,,,,
"winemaker",,"21",,"1",,,,,,,,,,,,,,,,,,
"winery?????????s",,"16",,"1",,,,,,,,,,,,,,,,,,
"wines",,"44",,"1",,,,,,,,,,,,,,,,,,
"winner",,"5",,"1",,,,,,,,,,,,,,,,,,
